time,x,y
6.5999999999999925,1.4804440945566142,0.987287766503226
6.699999999999992,1.4715729350560336,0.9983417846090019
6.799999999999992,1.462640908898797,1.0092542986720643
6.8999999999999915,1.4536458709583484,1.0200257175776861
6.999999999999991,1.444585536705018,1.0306564299417968
7.099999999999991,1.4354574788107946,1.0411468031159512
7.19999999999999,1.426259122479478,1.0514971821664325
7.29999999999999,1.4169877395635593,1.0617078888177547
7.39999999999999,1.407640441501467,1.0717792203512682
7.499999999999989,1.3982141710843834,1.0817114484497985
7.599999999999989,1.3887056930397839,1.0915048179792946
7.699999999999989,1.3791115833984346,1.1011595456983292
7.799999999999988,1.3694282175921502,1.110675818886017
7.899999999999988,1.3596517572106064,1.1200537938784725
7.999999999999988,1.3497781353263962,1.1292935945033484
8.099999999999987,1.3398030402778407,1.1383953104012632
8.199999999999987,1.329721897778352,1.1473589952220262
8.299999999999986,1.319529851198924,1.1561846646825211
8.399999999999986,1.3092217398461217,1.1648722944718684
8.499999999999986,1.2987920750312367,1.1734218179880591
8.599999999999985,1.2882350136965128,1.1818331238886082
8.699999999999985,1.277544329330899,1.1901060534358876
8.799999999999985,1.2667133798699632,1.1982403976156435
8.899999999999984,1.2557350722315697,1.2062358940047342
8.999999999999984,1.2446018230897835,1.214092223361308
9.099999999999984,1.233305515433105,1.2218090059074243
9.199999999999983,1.221837450388307,1.2293857972704347
9.299999999999983,1.210188293716341,1.236822084045236
9.399999999999983,1.1983480163002367,1.2441172789346677
9.499999999999982,1.1863058278445517,1.2512707154197973
9.599999999999982,1.174050102889268,1.2582816419054563
9.699999999999982,1.1615682981050939,1.2651492152790649
9.799999999999981,1.1488468596784414,1.2718724938123152
9.89999999999998,1.1358711194086544,1.278450429325515
9.99999999999998,1.122625177922365,1.2848818585230706
10.09999999999998,1.1090917731540926,1.2911654933954575
10.19999999999998,1.0952521319411486,1.2972999105677718
10.29999999999998,1.081085802225863,1.303283539457175
10.399999999999979,1.0665704629386572,1.3091146490808077
10.499999999999979,1.0516817081389966,1.3147913333314971
10.599999999999978,1.03639280140267,1.320311494510164
10.699999999999978,1.020674395745061,1.3256728248704877
10.799999999999978,1.0044942135393977,1.330872785892165
10.899999999999977,0.9878166799004997,1.3359085849528862
10.999999999999977,0.9706025018274711,1.340777149014633
11.099999999999977,0.9528081839967649,1.3454750948754572
11.199999999999976,0.9343854704275044,1.3499986954616692
11.299999999999976,0.915280699254825,1.3543438415450508
11.399999999999975,0.8954340554888406,1.3585059981627168
11.499999999999975,0.8747787038459361,1.3624801548904177
11.599999999999975,0.8532397804523941,1.366260768969893
11.699999999999974,0.8307332183783553,1.3698417001132406
11.799999999999974,0.8071643775178445,1.3732161355977688
11.899999999999974,0.7824264442770958,1.3763765040187428
11.999999999999973,0.7563985609250441,1.379314375780383
12.099999999999973,0.7289436384759969,1.3820203480738353
12.199999999999973,0.6999058010095448,1.3844839117133245
12.299999999999972,0.6691074041457419,1.3866932967814467
12.399999999999972,0.6363455673494272,1.3886352935830089
12.499999999999972,0.601388161191807,1.3902950449498064
12.599999999999971,0.5639692006028778,1.391655805526617
12.69999999999997,0.523783619997973,1.3926986633924003
12.79999999999997,0.48048145642675066,1.3934022193870441
12.89999999999997,0.43366155915363386,1.3937422200850278
12.99999999999997,0.3828651040475883,1.393691141909747
13.09999999999997,0.327569457657634,1.3932177270943626
13.199999999999969,0.2671833653100167,1.3922864781179476
13.299999999999969,0.20104510730828395,1.3908571274561636
13.399999999999968,0.1284262728693143,1.3888841162453915
13.499999999999968,0.048545236865737265,1.3863161417942418
13.599999999999968,-0.03940367624982455,1.383095873363407
13.699999999999967,-0.1361971556867676,1.3791599914442798
13.799999999999967,-0.24249592688098176,1.3744397781525617
13.899999999999967,-0.3587136983894781,1.3688625674378994
13.999999999999966,-0.48483646213749887,1.3623544287895308
14.099999999999966,-0.6201998549638298,1.354844454394287
14.199999999999966,-0.7632578776208104,1.3462708622932473
14.299999999999965,-0.9114122967692693,1.3365887211782435
14.399999999999965,-1.0610035982287094,1.3257784131198995
14.499999999999964,-1.2075604868931717,1.313853131655003
14.599999999999964,-1.3463345488840783,1.3008631827513293
14.699999999999964,-1.4730167751701315,1.286895154406639
14.799999999999963,-1.5844144507314437,1.2720653700536986
14.899999999999963,-1.678855726020498,1.256508946814533
14.999999999999963,-1.7562106838001126,1.2403672117220395
15.099999999999962,-1.8175890520880562,1.2237764067370034
15.199999999999962,-1.8648818767046933,1.2068596204403224
15.299999999999962,-1.9003140282563855,1.1897224751212312
15.399999999999961,-1.9261061159906374,1.1724520127732267
15.499999999999961,-1.9442701315367865,1.1551177483318762
15.59999999999996,-1.95651730385747,1.1377738760928549
15.69999999999996,-1.964241386907648,1.1204618711259222
15.79999999999996,-1.9685437724614472,1.1032130209576565
15.89999999999996,-1.9702765559733968,1.0860506565697838
15.99999999999996,-1.9700892572792896,1.068992004181148
16.09999999999996,-1.968471925803471,1.0520496638836194
16.19999999999996,-1.9657917318305527,1.035232760107055
16.29999999999996,-1.962322530261675,1.0185478211183239
16.399999999999963,-1.9582680072367182,1.0019994433612522
16.499999999999964,-1.953779431003103,0.9855907892362796
16.599999999999966,-1.948969077534267,0.9693239581038522
16.699999999999967,-1.9439202911259001,0.9532002618809242
16.79999999999997,-1.9386949774796245,0.937220429377765
16.89999999999997,-1.9333391628823704,0.9213847576709532
16.99999999999997,-1.9278871091479763,0.9056932242299087
17.099999999999973,-1.9223643560243242,0.8901455700103293
17.199999999999974,-1.9167899699052082,0.8747413610850422
17.299999999999976,-1.9111782063934408,0.8594800344085274
17.399999999999977,-1.9055397404139496,0.8443609318458898
17.49999999999998,-1.8998825773388202,0.8293833255136168
17.59999999999998,-1.8942127287321862,0.8145464366804206
17.69999999999998,-1.888534714273578,0.7998494498879094
17.799999999999983,-1.8828519351793418,0.7852915235175127
17.899999999999984,-1.8771669525007009,0.7708717977109909
17.999999999999986,-1.8714816949022737,0.7565894003167356
18.099999999999987,-1.8657976140768229,0.742443451360649
18.19999999999999,-1.8601158012114474,0.7284330664123215
18.29999999999999,-1.8544370744322511,0.7145573591225263
18.39999999999999,-1.848762044585008,0.7008154431379063
18.499999999999993,-1.84309116481406,0.6872064335466961
18.599999999999994,-1.8374247680016937,0.67372944797065
18.699999999999996,-1.83176309509445,0.6603836073895669
18.799999999999997,-1.8261063165752567,0.6471680367633288
18.9,-1.8204545487704737,0.6340818655003355
19.0,-1.8148078662572147,0.6211242278092077
19.1,-1.8091663113206577,0.6082942629616298
19.200000000000003,-1.803529901175474,0.5955911154874359
19.300000000000004,-1.7978986334893627,0.5830139353179545
19.400000000000006,-1.7922724906147494,0.5705618778897827
19.500000000000007,-1.7866514428356925,0.558234104218262
19.60000000000001,-1.7810354508626127,0.5460297809477306
19.70000000000001,-1.775424467751388,0.5339480803839611
19.80000000000001,-1.7698184403810622,0.5219881805129283
19.900000000000013,-1.7642173105924295,0.510149265009085
20.000000000000014,-1.7586210160655342,0.49843052323559456
20.100000000000016,-1.753029490995757,0.48683115023840223
20.200000000000017,-1.7474426666141825,0.4753503467356014
20.30000000000002,-1.7418604715873127,0.46398731910322005
20.40000000000002,-1.7362828323230728,0.4527412793583004
20.50000000000002,-1.7307096732038565,0.44161144513994927
20.600000000000023,-1.7251409167626113,0.43059703968888796
20.700000000000024,-1.7195764838143202,0.4196972918259136
20.800000000000026,-1.7140162935524415,0.40891143592959467
20.900000000000027,-1.7084602636177117,0.39823871191345483
21.00000000000003,-1.702908310145058,0.38767836520284416
21.10000000000003,-1.6973603477930825,0.37722964671165576
21.20000000000003,-1.691816289759588,0.36689181281901423
21.300000000000033,-1.6862760477858443,0.3566641253460348
21.400000000000034,-1.6807395321516965,0.3465458515327351
21.500000000000036,-1.6752066516631507,0.3365362640151638
21.600000000000037,-1.66967731363371,0.3266346408028002
21.70000000000004,-1.6641514238604467,0.3168402652562682
21.80000000000004,-1.6586288865955805,0.30715242606540155
21.90000000000004,-1.6531096045141478,0.297570417227692
22.000000000000043,-1.6475934786782211,0.2880935380271465
22.100000000000044,-1.642080408498019,0.2787210930135771
22.200000000000045,-1.6365702916901645,0.26945239198234516
22.300000000000047,-1.6310630242332849,0.26028674995457773
22.40000000000005,-1.6255585003210815,0.2512234871578749
22.50000000000005,-1.6200566123129643,0.2422619290075239
22.60000000000005,-1.6145572506823014,0.23340140608823642
22.700000000000053,-1.6090603039623101,0.22464125413642444
22.800000000000054,-1.6035656586895897,0.21598081402303015
22.900000000000055,-1.5980731993452726,0.20741943173692515
23.000000000000057,-1.5925828082937616,0.1989564583688943
23.10000000000006,-1.5870943657189964,0.19059125009622035
23.20000000000006,-1.5816077495581864,0.18232316816788505
23.30000000000006,-1.576122835432931,0.17415157889040347
23.400000000000063,-1.5706394965776433,0.1660758536143089
23.500000000000064,-1.5651576037651744,0.15809536872130553
23.600000000000065,-1.559677025229537,0.15020950561210797
23.700000000000067,-1.5541976265856088,0.1424176506949864
23.800000000000068,-1.5487192707456914,0.1347191953750377
23.90000000000007,-1.5432418178327934,0.12711353604420325
24.00000000000007,-1.5377651250904927,0.11960007407205567
24.100000000000072,-1.5322890467892276,0.11217821579737719
24.200000000000074,-1.5268134341288564,0.10484737252055377
24.300000000000075,-1.521338135137314,0.09760696049681036
24.400000000000077,-1.5158629945651863,0.09045640093031353
24.500000000000078,-1.5103878537760098,0.08339511996916939
24.60000000000008,-1.5049125506320973,0.07642254870134602
24.70000000000008,-1.4994369193756725,0.06953812315155086
24.800000000000082,-1.4939607905050911,0.06274128427909546
24.900000000000084,-1.4884839906459086,0.05603147797678125
25.000000000000085,-1.483006342416543,0.04940815507084202
25.100000000000087,-1.4775276642882635,0.04287077132198053
25.200000000000088,-1.4720477704392283,0.03641878742753851
25.30000000000009,-1.4665664706022665,0.030051669024841642
25.40000000000009,-1.4610835699060953,0.023768886695762936
25.500000000000092,-1.4555988687096322,0.01756991597255063
25.600000000000094,-1.4501121624290532,0.01145423734496884
25.700000000000095,-1.4446232413572193,0.005421336268802008
25.800000000000097,-1.439131890475077,-0.0005292968242231987
25.900000000000098,-1.4336378892546078,-0.006398166515041839
26.0000000000001,-1.4281410114528863,-0.012185772384320798
26.1000000000001,-1.4226410248967685,-0.017892608997932036
26.200000000000102,-1.4171376912577105,-0.02351916589076245
26.300000000000104,-1.4116307658161853,-0.029065927548790196
26.400000000000105,-1.4061199972151288,-0.034533373389353264
26.500000000000107,-1.4006051272018154,-0.03992197773953209
26.600000000000108,-1.3950858903575232,-0.04523220981256331
26.70000000000011,-1.3895620138143085,-0.05046453368219726
26.80000000000011,-1.384033216958166,-0.05561940825490665
26.900000000000112,-1.378499211117804,-0.060697287239848505
27.000000000000114,-1.3729596992382167,-0.06569861911647575
27.100000000000115,-1.3674143755381758,-0.07062384709968877
27.200000000000117,-1.3618629251507137,-0.07547340910241075
27.300000000000118,-1.356305023745603,-0.08024773769546356
27.40000000000012,-1.3507403371327733,-0.08494726006461378
27.50000000000012,-1.345168520845534,-0.08957239796465043
27.600000000000122,-1.3395892197023933,-0.09412356767034737
27.700000000000124,-1.3340020673461856,-0.09860117992415476
27.800000000000125,-1.3284066857591237,-0.10300563988045373
27.900000000000126,-1.3228026847523013,-0.1073373470461986
28.000000000000128,-1.3171896614280654,-0.1115966952177596
28.10000000000013,-1.311567199613565,-0.11578407241376733
28.20000000000013,-1.3059348692636656,-0.11989986080374751
28.300000000000132,-1.300292225831285,-0.12394443663232085
28.400000000000134,-1.2946388096030648,-0.12791817013872833
28.500000000000135,-1.2889741449981418,-0.1318214254714265
28.600000000000136,-1.2832977398276169,-0.13565456059748043
28.700000000000138,-1.2776090845121388,-0.139417927206464
28.80000000000014,-1.2719076512548289,-0.14311187060855768
28.90000000000014,-1.2661928931665596,-0.1467367296265125
29.000000000000142,-1.2604642433403752,-0.15029283648112737
29.100000000000144,-1.25472111387159,-0.15378051666986145
29.200000000000145,-1.2489628948198344,-0.15720008883817752
29.300000000000146,-1.2431889531090259,-0.16055186464318405
29.400000000000148,-1.2373986313609178,-0.16383614860911305
29.50000000000015,-1.2315912466575405,-0.16705323797413735
29.60000000000015,-1.2257660892274622,-0.17020342252799567
29.700000000000152,-1.21992242105039,-0.17328698443985524
29.800000000000153,-1.2140594743741793,-0.17630419807579942
29.900000000000155,-1.2081764501378234,-0.1792553298052827
30.000000000000156,-1.2022725162934675,-0.18214063779584652
30.100000000000158,-1.1963468060198887,-0.18496037179533578
30.20000000000016,-1.1903984158192504,-0.1877147729007977
30.30000000000016,-1.1844264034882281,-0.1904040733131826
30.400000000000162,-1.1784297859538262,-0.19302849607689707
30.500000000000163,-1.1724075369633613,-0.19558825480318542
30.600000000000165,-1.1663585846171454,-0.19808355337623512
30.700000000000166,-1.1602818087313802,-0.20051458564081248
30.800000000000168,-1.1541760380176376,-0.20288153507013884
30.90000000000017,-1.1480400470640582,-0.2051845744126126
31.00000000000017,-1.1418725531020226,-0.20742386531586646
31.100000000000172,-1.1356722125405336,-0.20959955792652432
31.200000000000173,-1.1294376172488705,-0.21171179046388383
31.300000000000175,-1.123167290566222,-0.21376068876559984
31.400000000000176,-1.116859683014952,-0.2157463658032786
31.500000000000178,-1.1105131676918758,-0.21766892116571052
31.60000000000018,-1.104126035309403,-0.21952844050726947
31.70000000000018,-1.0976964888555958,-0.22132499495878763
31.800000000000182,-1.0912226378390837,-0.22305864049797208
31.900000000000183,-1.0847024920812947,-0.2247294172761636
32.000000000000185,-1.0781339550146136,-0.22633734889794369
32.100000000000186,-1.071514816440757,-0.22788244164977106
32.20000000000019,-1.064842744698846,-0.22936468367347057
32.30000000000019,-1.058115278187276,-0.2307840440799989
32.40000000000019,-1.0513298161774602,-0.23214047199847274
32.50000000000019,-1.0444836088507685,-0.23343389555495575
32.60000000000019,-1.0375737464824129,-0.23466422077495877
32.700000000000195,-1.030597147687516,-0.23583133040300525
32.800000000000196,-1.0235505466350252,-0.23693508263194232
32.9000000000002,-1.0164304791243512,-0.23797530973393075
33.0000000000002,-1.0092332674074398,-0.238951816584212
33.1000000000002,-1.0019550036252511,-0.2398643790678188
33.2000000000002,-0.9945915317120793,-0.2407127423583526
33.3000000000002,-0.9871384276035416,-0.24149661905678318
33.400000000000205,-0.9795909775641154,-0.24221568717691513
33.500000000000206,-0.9719441544274213,-0.24286958796269453
33.60000000000021,-0.9641925915166766,-0.2434579235208739
33.70000000000021,-0.9563305539833657,-0.24398025425068912
33.80000000000021,-0.9483519072686777,-0.2444360960500997
33.90000000000021,-0.9402500823539831,-0.2448249172757682
34.00000000000021,-0.9320180374228351,-0.24514613543126887
34.100000000000215,-0.9236482155067969,-0.24539911355497154
34.200000000000216,-0.9151324976298164,-0.2455831562755938
34.30000000000022,-0.9064621508996782,-0.24569750549949113
34.40000000000022,-0.8976277709188798,-0.24574133568928916
34.50000000000022,-0.8886192177994473,-0.24571374868837215
34.60000000000022,-0.8794255449647993,-0.24561376803993193
34.70000000000022,-0.8700349198045182,-0.24544033274263755
34.800000000000225,-0.8604345351121233,-0.24519229037737775
34.900000000000226,-0.8506105100785135,-0.24486838953080167
35.00000000000023,-0.8405477794309666,-0.24446727143135874
35.10000000000023,-0.8302299690950934,-0.24398746070200447
35.20000000000023,-0.8196392565098336,-0.2434273551204491
35.30000000000023,-0.8087562134374456,-0.24278521426248975
35.40000000000023,-0.7975596287744526,-0.24205914688624483
35.500000000000234,-0.7860263084774535,-0.24124709689460358
35.600000000000236,-0.7741308492600445,-0.24034682768944649
35.70000000000024,-0.7618453821827966,-0.23935590470363996
35.80000000000024,-0.749139281634653,-0.2382716758648231
35.90000000000024,-0.7359788344769411,-0.23709124970784737
36.00000000000024,-0.7223268632744797,-0.23581147080954493
36.10000000000024,-0.7081422965546742,-0.2344288921693052
36.200000000000244,-0.6933796778968752,-0.2329397441006138
36.300000000000246,-0.6779886043427696,-0.23133989913099468
36.40000000000025,-0.6619130831185728,-0.2296248323293153
36.50000000000025,-0.6450907939612683,-0.22778957638868155
36.60000000000025,-0.6274522424450765,-0.2258286706886576
36.70000000000025,-0.6089197876313189,-0.22373610344087128
36.80000000000025,-0.5894065251688164,-0.22150524588608017
36.900000000000254,-0.5688150047612568,-0.21912877735799086
37.000000000000256,-0.5470357588881402,-0.21659859986023688
37.10000000000026,-0.5239456181494975,-0.213905740620695
37.20000000000026,-0.4994057881468574,-0.21104024089793155
37.30000000000026,-0.47325966428558924,-0.20799102912972464
37.40000000000026,-0.4453303656541372,-0.20474577635372312
37.50000000000026,-0.41541797931555763,-0.20129073172934667
37.600000000000264,-0.3832965251518512,-0.19761053600271425
37.700000000000266,-0.3487106836585567,-0.1936880109687539
37.80000000000027,-0.3113723819240251,-0.18950392352933623
37.90000000000027,-0.27095741676104423,-0.18503672402400345
38.00000000000027,-0.22710242311914716,-0.1802622604184663
38.10000000000027,-0.17940269017614155,-0.17515347310739215
38.20000000000027,-0.12741161196109463,-0.16968008013002311
38.300000000000274,-0.07064296266352432,-0.1638082703305411
38.400000000000276,-0.008577734668537638,-0.15750043345903675
38.50000000000028,0.05932202343594558,-0.1507149725808163
38.60000000000028,0.1335891265611489,-0.14340626648680666
38.70000000000028,0.21471293481449927,-0.13552487835532084
38.80000000000028,0.30308246194052635,-0.1270181399811404
38.90000000000028,0.39890732740335305,-0.11783127266942871
39.000000000000284,0.502115866549619,-0.10790922371963244
39.100000000000286,0.612236021851064,-0.09719937921545352
39.20000000000029,0.728275156137734,-0.08565522872764478
39.30000000000029,0.8486285478676701,-0.07324087491053308
39.40000000000029,0.9710581693421804,-0.05993599320954769
39.50000000000029,1.0927841577064596,-0.04574050346815293
39.60000000000029,1.2107111165448028,-0.03067794656581728
39.700000000000294,1.3217681623271402,-0.014796549406648946
39.800000000000296,1.423290620694023,0.001832656395100704
39.9000000000003,1.5133416194252882,0.01912057560226583
40.0000000000003,1.5908866174025242,0.03696678038418204
40.1000000000003,1.6557886157459225,0.055266873984063436
40.2000000000003,1.708655026686752,0.07391914021553027
40.3000000000003,1.7506056138303572,0.09282956406366125
40.400000000000304,1.7830329378301242,0.11191489824966645
40.500000000000306,1.807403743179423,0.1311039408047176
40.60000000000031,1.8251208455527146,0.1503374572758848
40.70000000000031,1.8374434381224811,0.16956724118488972
40.80000000000031,1.8454529408151739,0.1887547367365931
40.90000000000031,1.8500491942974064,0.20786952877846587
41.00000000000031,1.8519640101689687,0.22688788881513589
41.100000000000314,1.8517827531560715,0.24579147543508306
41.200000000000315,1.8499680754155177,0.2645662266981155
41.30000000000032,1.846882533820201,0.28320144592956137
41.40000000000032,1.8428085569342445,0.3016890637514662
41.50000000000032,1.8379652691746553,0.32002305160896094
41.60000000000032,1.8325222415614355,0.3381989607787438
41.70000000000032,1.826610500949898,0.35621356276677374
41.800000000000324,1.8203312197720234,0.3740645702467298
41.900000000000325,1.8137625077041704,0.3917504212286894
42.00000000000033,1.8069646840509057,0.4092701124657726
42.10000000000033,1.7999843521763816,0.4266230709913508
42.20000000000033,1.7928575390529302,0.44380905507803237
42.30000000000033,1.7856121103639857,0.46082807784813984
42.40000000000033,1.7782696268881422,0.4776803483027484
42.500000000000334,1.7708467712940812,0.4943662257400192
42.600000000000335,1.7633564452283768,0.5108861844677013
42.70000000000034,1.7558086135753692,0.5272407864353214
42.80000000000034,1.748210954873552,0.543430659965314
42.90000000000034,1.7405693630555938,0.5594564831867598
43.00000000000034,1.7328883350639805,0.5753189711002314
43.10000000000034,1.725171270766225,0.5910188654507176
43.200000000000344,1.7174207053826227,0.6065569267756461
43.300000000000345,1.70963848989864,0.621933928140475
43.40000000000035,1.701825931316608,0.6371506501857158
43.50000000000035,1.6939839018407195,0.6522078771946708
43.60000000000035,1.6861129239812394,0.6671063939567449
43.70000000000035,1.6782132369525702,0.68184698325162
43.80000000000035,1.6702848485068458,0.6964304238184076
43.900000000000354,1.6623275753999127,0.7108574887038566
44.000000000000355,1.654341074961454,0.7251289439068355
44.10000000000036,1.6463248696835837,0.7392455472542273
44.20000000000036,1.6382783663129472,0.7532080474572649
44.30000000000036,1.6302008706001188,0.7670171833081243
44.40000000000036,1.6220915986040012,0.780673682984983
44.50000000000036,1.613949685250516,0.7941782634402876
44.600000000000364,1.6057741906908085,0.8075316298520714
44.700000000000365,1.5975641048842761,0.8207344751221386
44.80000000000037,1.5893183507381496,0.833787479408042
44.90000000000037,1.5810357860621258,0.8466913096782003
45.00000000000037,1.5727152045390527,0.8594466192813957
45.10000000000037,1.5643553358673672,0.8720540475233616
45.20000000000037,1.555954845195125,0.8845142192443102
45.300000000000374,1.5475123319369408,0.8968277443921256
45.400000000000375,1.5390263280423138,0.9089952175866173
45.50000000000038,1.5304952957653821,0.9210172176707249
45.60000000000038,1.5219176249711248,0.9328943072449336
45.70000000000038,1.513291630000631,0.9446270321814053
45.80000000000038,1.5046155461076678,0.9562159211144958
45.90000000000038,1.4958875254699102,0.967661484904409
46.000000000000384,1.4871056327704617,0.9789642160707533
46.100000000000385,1.4782678403383773,0.990124588192728
46.20000000000039,1.4693720228305391,1.0011430552725653
46.30000000000039,1.460415951431226,1.0120200510587187
46.40000000000039,1.4513972875398682,1.0227559883250912
46.50000000000039,1.4423135759116357,1.033351258102367
46.60000000000039,1.4331622372095323,1.0438062288572272
46.700000000000394,1.4239405599204171,1.0541212456149038
46.800000000000395,1.414645691580732,1.0642966290201492
46.9000000000004,1.4052746292505491,1.0743326743312689
47.0000000000004,1.3958242091667297,1.0842296503413802
47.1000000000004,1.386291095497377,1.093987798220509
47.2000000000004,1.3766717681102159,1.103607330271524
47.3000000000004,1.3669625092568778,1.1130884285922058
47.400000000000404,1.3571593890631306,1.1224312436349804
47.500000000000405,1.3472582497016574,1.1316358926549588
47.600000000000406,1.3372546881088272,1.1407024580359522
47.70000000000041,1.3271440370897338,1.149630985483017
47.80000000000041,1.3169213446363037,1.1584214820688452
47.90000000000041,1.3065813512611169,1.16707391411991
48.00000000000041,1.2961184651243403,1.175588204926695
48.10000000000041,1.2855267347023291,1.1839642322605466
48.200000000000415,1.2747998187134548,1.192201825677668
48.300000000000416,1.2639309529788785,1.2003007635884828
48.40000000000042,1.2529129138525277,1.2082607700679897
48.50000000000042,1.2417379778045086,1.2160815113797834
48.60000000000042,1.2303978766845096,1.2237625921830415
48.70000000000042,1.218883748125112,1.231303551387944
48.80000000000042,1.2071860804677996,1.2387038576206024
48.900000000000425,1.1952946515050078,1.2459629042535552
49.000000000000426,1.1831984602276233,1.2530800039521255
49.10000000000043,1.1708856506463456,1.2600543826803219
49.20000000000043,1.158343426614174,1.2668851731023405
49.30000000000043,1.1455579564123217,1.2735714073069437
49.40000000000043,1.1325142656686684,1.2801120087718307
49.50000000000043,1.1191961169511897,1.286505783473353
49.600000000000435,1.105585874112321,1.2927514100332822
49.700000000000436,1.0916643491463411,1.2988474287784602
49.80000000000044,1.077410628951483,1.3047922295706784
49.90000000000044,1.0628018789506537,1.3105840382425373
50.00000000000044,1.0478131200061942,1.316220901449789
50.10000000000044,1.0324169744492386,1.3217006697210594
50.20000000000044,1.0165833763139613,1.3270209784510916
50.300000000000445,1.000279239998636,1.332179226542745
50.400000000000446,0.9834680805418673,1.337172552354791
50.50000000000045,0.9661095774714527,1.3419978065556397
50.60000000000045,0.9481590727171716,1.3466515214158679
50.70000000000045,0.9295669913332001,1.3511298759928088
50.80000000000045,0.9102781717000509,1.3554286565661535
50.90000000000045,0.8902310894129857,1.3595432115717552
51.000000000000455,0.8693569561520693,1.3634684001483823
51.100000000000456,0.8475786714055609,1.3671985332553551
51.20000000000046,0.8248096009260582,1.3707273061336394
51.30000000000046,0.8009521511991956,1.3740477206645652
51.40000000000046,0.7758961040001069,1.3771519959241894
51.50000000000046,0.7495166693846905,1.380031464933141
51.60000000000046,0.7216722094347577,1.3826764552584003
51.700000000000465,0.6922015792188988,1.3850761507344636
51.800000000000466,0.6609210266308558,1.3872184311415565
51.90000000000047,0.6276205905989143,1.3890896862223703
52.00000000000047,0.5920599403187735,1.390674599967204
52.10000000000047,0.5539636111450085,1.3919559007092823
52.20000000000047,0.5130156229328331,1.3929140723522988
52.30000000000047,0.4688535257515857,1.3935270221802545
52.400000000000475,0.4210620245847877,1.3937697014729127
52.500000000000476,0.36916651754285207,1.393613677050254
52.60000000000048,0.3126271841458555,1.3930266556569901
52.70000000000048,0.25083474297254,1.3919719699435094
52.80000000000048,0.18310974407439423,1.3904080464404651
52.90000000000048,0.10870836910221697,1.3882878948168937
